id,station_name,address,lat,lon
71,Morgan St & Lake St,Morgan St & Lake St,41.885483,-87.652305
72,Wabash Ave & 16th St,Wabash Ave & 16th St,41.860384,-87.625813
73,Jefferson St & Monroe St,Jefferson St & Monroe St,41.880421999999996,-87.642746
74,Kingsbury St & Erie St,Kingsbury St & Erie St,41.893626,-87.641527
75,Canal St & Jackson Blvd,Canal St & Jackson Blvd,41.877245,-87.63936600000001
76,Lake Shore Dr & Monroe St,Lake Shore Dr & Monroe St,41.880958,-87.616743
77,Clinton St & Madison St,Clinton St & Madison St,41.882242,-87.64106600000001
80,Aberdeen St & Monroe St,Aberdeen St & Monroe St,41.880419,-87.655519
81,Daley Center Plaza,Daley Center Plaza,41.884240999999996,-87.629634
84,Milwaukee Ave & Grand Ave,Milwaukee Ave & Grand Ave,41.891578,-87.648384
85,Michigan Ave & Oak St,Michigan Ave & Oak St,41.90096,-87.623777
86,Eckhart Park,Eckhart Park,41.896373,-87.660984
87,Racine Ave & Fullerton Ave,Racine Ave & Fullerton Ave,41.925563000000004,-87.658404
88,Racine Ave & Randolph St,Racine Ave & Randolph St,41.884069000000004,-87.656853
89,Financial Pl & Congress Pkwy (Temp),Financial Pl & Congress Pkwy (Temp),41.874618,-87.632882
90,Millennium Park,Millennium Park,41.881032,-87.624084
91,Clinton St & Washington Blvd,Clinton St & Washington Blvd,41.883379999999995,-87.64116999999999
92,Carpenter St & Huron St,Carpenter St & Huron St,41.894556,-87.653449
93,Sheffield Ave & Willow St,Sheffield Ave & Willow St,41.913688,-87.652855
94,Clark St & Armitage Ave,Clark St & Armitage Ave,41.918306,-87.636282
95,Stony Island Ave & 64th St,Stony Island Ave & 64th St,41.778881,-87.586647
96,Desplaines St & Randolph St,Desplaines St & Randolph St,41.884615999999994,-87.644571
97,Field Museum,Field Museum,41.865312,-87.617867
98,LaSalle St & Washington St,LaSalle St & Washington St,41.882664,-87.63253
99,Lake Shore Dr & Ohio St,Lake Shore Dr & Ohio St,41.89257,-87.614492
100,Orleans St & Merchandise Mart Plaza,Orleans St & Merchandise Mart Plaza,41.888243,-87.63639
101,63rd St Beach,63rd St Beach,41.781015999999994,-87.57611999999999
102,Stony Island Ave & 67th St,Stony Island Ave & 67th St,41.773458000000005,-87.58534
103,Clinton St & Polk St (*),Clinton St & Polk St (*),41.871466999999996,-87.64094899999999
106,State St & Pearson St,State St & Pearson St,41.897448,-87.628722
107,Desplaines St & Jackson Blvd,Desplaines St & Jackson Blvd,41.878287,-87.643909
108,Halsted St & Polk St,Halsted St & Polk St,41.87184,-87.64664
109,900 W Harrison St,900 W Harrison St,41.874753999999996,-87.649807
110,Dearborn St & Erie St,Dearborn St & Erie St,41.893992,-87.62931800000001
111,Sedgwick St & Huron St,Sedgwick St & Huron St,41.894666,-87.638437
112,Green St & Randolph St,Green St & Randolph St,41.883668,-87.64867
113,Bissell St & Armitage Ave,Bissell St & Armitage Ave,41.918440000000004,-87.65222
114,Sheffield Ave & Waveland Ave,Sheffield Ave & Waveland Ave,41.949399,-87.65452900000001
115,Sheffield Ave & Wellington Ave,Sheffield Ave & Wellington Ave,41.936265999999996,-87.652662
116,Western Ave & Winnebago Ave,Western Ave & Winnebago Ave,41.91552,-87.687022
117,Wilton Ave & Belmont Ave,Wilton Ave & Belmont Ave,41.94018,-87.65304
118,Sedgwick St & North Ave,Sedgwick St & North Ave,41.911386,-87.638677
119,Ashland Ave & Lake St (Temp),Ashland Ave & Lake St (Temp),41.88592,-87.66717
120,Wentworth Ave & Cermak Rd (Temp),Wentworth Ave & Cermak Rd (Temp),41.853004999999996,-87.630578
121,Blackstone Ave & Hyde Park Blvd,Blackstone Ave & Hyde Park Blvd,41.802562,-87.59036800000001
122,Ogden Ave & Congress Pkwy,Ogden Ave & Congress Pkwy,41.875009999999996,-87.67328
123,California Ave & Milwaukee Ave,California Ave & Milwaukee Ave,41.922695000000004,-87.697153
124,Damen Ave & Cullerton St,Damen Ave & Cullerton St,41.855048,-87.675726
125,Rush St & Hubbard St,Rush St & Hubbard St,41.890173,-87.62618499999999
126,Clark St & North Ave,Clark St & North Ave,41.911974,-87.63194200000001
127,Lincoln Ave & Fullerton Ave,Lincoln Ave & Fullerton Ave,41.925905,-87.64926
128,Damen Ave & Chicago Ave,Damen Ave & Chicago Ave,41.895769,-87.67721999999999
129,Blue Island Ave & 18th St,Blue Island Ave & 18th St,41.857556,-87.661535
130,Damen Ave & Division St,Damen Ave & Division St,41.903265999999995,-87.678435
131,Lincoln Ave & Belmont Ave,Lincoln Ave & Belmont Ave,41.939365,-87.668385
132,Wentworth Ave & 24th St,Wentworth Ave & 24th St,41.849237,-87.631715
133,Kingsbury St & Kinzie St,Kingsbury St & Kinzie St,41.889177000000004,-87.638506
134,Peoria St & Jackson Blvd,Peoria St & Jackson Blvd,41.877749,-87.649633
135,Halsted St & 21st St,Halsted St & 21st St,41.85378,-87.64665
136,Racine Ave & 13th St,Racine Ave & 13th St,41.865054,-87.656959
137,Morgan Ave & 14th Pl,Morgan Ave & 14th Pl,41.862378,-87.651062
138,Clybourn Ave & Division St,Clybourn Ave & Division St,41.904613,-87.640552
140,Dearborn Pkwy & Delaware Pl,Dearborn Pkwy & Delaware Pl,41.898969,-87.629912
141,Clark St & Lincoln Ave,Clark St & Lincoln Ave,41.915689,-87.6346
142,McClurg Ct & Erie St,McClurg Ct & Erie St,41.894503,-87.61785400000001
143,Sedgwick St & Webster Ave,Sedgwick St & Webster Ave,41.922167,-87.638888
144,Larrabee St & Webster Ave,Larrabee St & Webster Ave,41.921822,-87.64414000000001
145,Mies van der Rohe Way & Chestnut St,Mies van der Rohe Way & Chestnut St,41.898587,-87.621915
146,Loomis St & Jackson Blvd,Loomis St & Jackson Blvd,41.877945000000004,-87.66200699999999
147,Indiana Ave & 26th St,Indiana Ave & 26th St,41.845687,-87.62248100000001
148,State St & 33rd St,State St & 33rd St,41.834734000000005,-87.625813
149,Calumet Ave & 33rd St,Calumet Ave & 33rd St,41.8349,-87.61793
150,Fort Dearborn Dr & 31st St,Fort Dearborn Dr & 31st St,41.838556,-87.60821800000001
152,Lincoln Ave & Diversey Pkwy,Lincoln Ave & Diversey Pkwy,41.932225,-87.658617
153,Southport Ave & Wellington Ave,Southport Ave & Wellington Ave,41.935733,-87.663576
154,Southport Ave & Belmont Ave,Southport Ave & Belmont Ave,41.93949,-87.66378
156,Clark St & Wellington Ave,Clark St & Wellington Ave,41.936496999999996,-87.647539
157,Lake Shore Dr & Wellington Ave,Lake Shore Dr & Wellington Ave,41.936669,-87.636794
158,Milwaukee Ave & Wabansia Ave,Milwaukee Ave & Wabansia Ave,41.912616,-87.681391
159,Claremont Ave & Hirsch St,1451 N Claremont Ave,41.907781,-87.685854
160,Campbell Ave & North Ave,Campbell Ave & North Ave,41.910534999999996,-87.68955600000001
161,Rush St & Superior St,Rush St & Superior St,41.895765000000004,-87.625908
162,Damen Ave & Wellington Ave,Damen Ave & Wellington Ave,41.93588,-87.67841999999999
163,Damen Ave & Clybourn Ave,Damen Ave & Clybourn Ave,41.931931,-87.677856
164,Franklin St & Lake St,Franklin St & Lake St,41.885837,-87.6355
165,Clark St & Grace St,Clark St & Grace St,41.95078,-87.659172
166,Ashland Ave & Wrightwood Ave,Ashland Ave & Wrightwood Ave,41.92883,-87.66850699999999
167,Damen Ave & Coulter St,Damen Ave & Coulter St,41.8492,-87.67564
168,Michigan Ave & 14th St,Michigan Ave & 14th St,41.864059000000005,-87.623727
169,Canal St & Harrison St,Canal St & Harrison St,41.874255,-87.639573
170,Clinton St & 18th St,Clinton St & 18th St,41.85795,-87.640826
171,May St & Cullerton St,May St & Cullerton St,41.855136,-87.654127
172,Rush St & Cedar St,Rush St & Cedar St,41.902309,-87.627691
173,Mies van der Rohe Way & Chicago Ave,Mies van der Rohe Way & Chicago Ave,41.89691,-87.62174300000001
174,Canal St & Madison St,Canal St & Madison St,41.882090999999996,-87.639833
175,Wells St & Polk St,Wells St & Polk St,41.872596,-87.63350200000001
176,Clark St & Elm St,Clark St & Elm St,41.902972999999996,-87.63128
177,Theater on the Lake,Theater on the Lake,41.926277,-87.630834
178,State St & 19th St,State St & 19th St,41.856594,-87.627542
179,MLK Jr Dr & Pershing Rd,MLK Jr Dr & Pershing Rd,41.8246,-87.61678
180,Ritchie Ct & Banks St,Ritchie Ct & Banks St,41.906866,-87.62621700000001
181,LaSalle St & Illinois St,LaSalle St & Illinois St,41.890762,-87.631697
182,Wells St & Elm St,Wells St & Elm St,41.903222,-87.63432399999999
183,Damen Ave & Thomas St (Augusta Blvd),Damen Ave & Thomas St (Augusta Blvd),41.901315000000004,-87.677409
184,State St & 35th St,State St & 35th St,41.83104,-87.62688
185,Stave St & Armitage Ave,Stave St & Armitage Ave,41.917741,-87.69139200000001
186,Ogden Ave & Race Ave,Ogden Ave & Race Ave,41.891795,-87.658751
188,Greenview Ave & Fullerton Ave,Greenview Ave & Fullerton Ave,41.925329999999995,-87.6658
190,Southport Ave & Wrightwood Ave,Southport Ave & Wrightwood Ave,41.928773,-87.663913
191,Canal St & Monroe St (*),Canal St & Monroe St (*),41.880381,-87.639507
192,Canal St & Adams St,Canal St & Adams St,41.879255,-87.639904
193,State St & 29th St,State St & 29th St,41.841707,-87.626938
194,Wabash Ave & Wacker Pl,Wabash Ave & Wacker Pl,41.886875,-87.62603
195,Columbus Dr & Randolph St,Columbus Dr & Randolph St,41.884728,-87.61952099999999
196,Cityfront Plaza Dr & Pioneer Ct,Cityfront Plaza Dr & Pioneer Ct,41.890572999999996,-87.622072
197,Michigan Ave & Madison St,Michigan Ave & Madison St,41.882134,-87.625125
198,Green St & Madison St,Green St & Madison St,41.881892,-87.64878900000001
199,Wabash Ave & Grand Ave,Wabash Ave & Grand Ave,41.891465999999994,-87.626761
200,MLK Jr Dr & 47th St,MLK Jr Dr & 47th St,41.809851,-87.616279
201,Indiana Ave & 40th St,Indiana Ave & 40th St,41.82168,-87.6216
202,Halsted St & 18th St,Halsted St & 18th St,41.857499,-87.646277
203,Western Ave & 21st St,Western Ave & 21st St,41.854109,-87.685838
204,Prairie Ave & Garfield Blvd,Prairie Ave & Garfield Blvd,41.794354,-87.619304
205,Paulina St & 18th St,Paulina St & 18th St,41.857901,-87.668745
206,Halsted St & Archer Ave,Halsted St & Archer Ave,41.847203,-87.646795
207,Emerald Ave & 28th St,Emerald Ave & 28th St,41.843579999999996,-87.645368
208,Ashland Ave & 21st St,Ashland Ave & 21st St,41.853809999999996,-87.665897
209,Normal Ave & Archer Ave,Normal Ave & Archer Ave,41.849527,-87.640591
210,Ashland Ave & Division St,Ashland Ave & Division St,41.90345,-87.66774699999999
211,St. Clair St & Erie St,St. Clair St & Erie St,41.894448,-87.622663
212,Wells St & Hubbard St,Wells St & Hubbard St,41.889905999999996,-87.634266
213,Leavitt St & North Ave,Leavitt St & North Ave,41.910153,-87.68229000000001
214,Damen Ave & Grand Ave,Damen Ave & Grand Ave,41.891220000000004,-87.67685999999999
215,Damen Ave & Madison St,Damen Ave & Madison St,41.881370000000004,-87.67493
216,California Ave & Division St,California Ave & Division St,41.903029,-87.697474
217,Racine Ave (May St) & Fulton St,Racine Ave (May St) & Fulton St,41.886926,-87.65691899999999
218,Wells St & 19th St,Wells St & 19th St,41.856802,-87.63387900000001
219,Damen Ave & Cortland St,Damen Ave & Cortland St,41.915972,-87.677652
220,Clark St & Drummond Pl,Clark St & Drummond Pl,41.931248,-87.644336
222,Milwaukee Ave & Rockwell St,Milwaukee Ave & Rockwell St,41.920195,-87.693033
223,Clifton Ave & Armitage Ave,Clifton Ave & Armitage Ave,41.918215999999994,-87.656936
224,Halsted St & Willow St,Halsted St & Willow St,41.913865,-87.64875500000001
225,Halsted St & Dickens Ave,Halsted St & Dickens Ave,41.919936,-87.64883
226,Racine Ave & Belmont Ave,Racine Ave & Belmont Ave,41.939743,-87.658865
227,Southport Ave & Waveland Ave,Southport Ave & Waveland Ave,41.94815,-87.66394
228,Damen Ave & Melrose Ave,Damen Ave & Melrose Ave,41.9406,-87.6785
229,Southport Ave & Roscoe St,Southport Ave & Roscoe St,41.943739,-87.66402
230,Lincoln Ave & Roscoe St,Lincoln Ave & Roscoe St,41.94334,-87.67097
231,Sheridan Rd & Montrose Ave,Sheridan Rd & Montrose Ave,41.96167,-87.65464
232,Pine Grove Ave & Waveland Ave,Pine Grove Ave & Waveland Ave,41.949275,-87.646303
233,Sangamon St & Washington Blvd (*),Sangamon St & Washington Blvd (*),41.883165000000005,-87.6511
234,Clark St & Montrose Ave,Clark St & Montrose Ave,41.961588,-87.666036
236,Sedgwick St & Schiller St,Sedgwick St & Schiller St,41.907626,-87.638566
237,MLK Jr Dr & 29th St,MLK Jr Dr & 29th St,41.842052,-87.617
238,Wolcott (Ravenswood) Ave & Montrose Ave (*),Wolcott (Ravenswood) Ave & Montrose Ave (*),41.961406,-87.67616899999999
239,Western Ave & Leland Ave,Western Ave & Leland Ave,41.966555,-87.688487
240,Sheridan Rd & Irving Park Rd,Sheridan Rd & Irving Park Rd,41.954245,-87.65440600000001
241,Morgan St & Polk St,Morgan St & Polk St,41.871736999999996,-87.65103
242,Damen Ave & Leland Ave,Damen Ave & Leland Ave,41.967094,-87.679028
243,Lincoln Ave & Sunnyside Ave,Lincoln Ave & Sunnyside Ave,41.963004,-87.684781
244,Ravenswood Ave & Irving Park Rd,Ravenswood Ave & Irving Park Rd,41.95469,-87.67393
245,Clarendon Ave & Junior Ter,Clarendon Ave & Junior Ter,41.961003999999996,-87.649603
246,Ashland Ave & Belle Plaine Ave,Ashland Ave & Belle Plaine Ave,41.956057,-87.668835
247,Shore Dr & 55th St,Shore Dr & 55th St,41.795212,-87.580715
248,Woodlawn Ave & 55th St,Woodlawn Ave & 55th St,41.795264,-87.596471
249,Montrose Harbor,Montrose Harbor,41.963982,-87.638181
250,Ashland Ave & Wellington Ave,Ashland Ave & Wellington Ave,41.936083,-87.66980699999999
251,Clarendon Ave & Leland Ave,Clarendon Ave & Leland Ave,41.967968,-87.650001
252,Greenwood Ave & 47th St,Greenwood Ave & 47th St,41.809835,-87.59938299999999
253,Winthrop Ave & Lawrence Ave,Winthrop Ave & Lawrence Ave,41.968812,-87.657659
254,Pine Grove Ave & Irving Park Rd,Pine Grove Ave & Irving Park Rd,41.954383,-87.648043
255,Indiana Ave & Roosevelt Rd,Indiana Ave & Roosevelt Rd,41.867888,-87.623041
256,Broadway & Sheridan Rd,Broadway & Sheridan Rd,41.952833,-87.64999300000001
257,Lincoln Ave & Waveland Ave,Lincoln Ave & Waveland Ave,41.948797,-87.675278
258,Logan Blvd & Elston Ave,Logan Blvd & Elston Ave,41.929465,-87.684158
259,California Ave & Francis Pl,California Ave & Francis Pl,41.918121,-87.696972
260,Kedzie Ave & Milwaukee Ave,Kedzie Ave & Milwaukee Ave,41.929567,-87.70785699999999
261,Hermitage Ave & Polk St,Hermitage Ave & Polk St,41.871514000000005,-87.669886
262,Halsted St & 37th St,Halsted St & 37th St,41.827059000000006,-87.64572
263,Rhodes Ave & 32nd St,Rhodes Ave & 32nd St,41.836208,-87.61353299999999
264,Stetson Ave & South Water St,Stetson Ave & South Water St,41.886835,-87.62232
265,Cottage Grove Ave & Oakwood Blvd,Cottage Grove Ave & Oakwood Blvd,41.822984999999996,-87.6071
267,Lake Park Ave & 47th St,Lake Park Ave & 47th St,41.809443,-87.591875
268,Lake Shore Dr & North Blvd,Lake Shore Dr & North Blvd,41.911722,-87.626804
270,Stony Island Ave & 75th St,Stony Island Ave & 75th St,41.75867,-87.586883
271,Cottage Grove Ave & 43rd St,Cottage Grove Ave & 43rd St,41.816499,-87.60658199999999
272,Indiana Ave & 31st St,Indiana Ave & 31st St,41.838842,-87.62185699999999
273,Michigan Ave & 18th St,Michigan Ave & 18th St,41.857813,-87.62455
274,Racine Ave & 15th St,Racine Ave & 15th St,41.861267,-87.656625
275,Ashland Ave & 13th St,Ashland Ave & 13th St,41.865234,-87.666507
276,California Ave & North Ave,California Ave & North Ave,41.91044,-87.6972
277,Ashland Ave & Grand Ave,Ashland Ave & Grand Ave,41.891071999999994,-87.666611
278,Wallace St & 35th St,Wallace St & 35th St,41.830628999999995,-87.64129
279,Halsted St & 35th St (*),Halsted St & 35th St (*),41.830661,-87.647172
280,Morgan St & 31st St,Morgan St & 31st St,41.8378,-87.65114
281,Western Ave & 24th St,Western Ave & 24th St,41.84847,-87.685109
282,Halsted St & Maxwell St,Halsted St & Maxwell St,41.864883,-87.647071
283,LaSalle St & Jackson Blvd,LaSalle St & Jackson Blvd,41.878166,-87.631929
284,Michigan Ave & Jackson Blvd,Michigan Ave & Jackson Blvd,41.87785,-87.62408
285,Wood St & Hubbard St,Wood St & Hubbard St,41.889587,-87.67195600000001
286,Franklin St & Quincy St,Franklin St & Quincy St,41.878724,-87.634793
287,Franklin St & Monroe St,Franklin St & Monroe St,41.880317,-87.63518499999999
288,Larrabee St & Armitage Ave,Larrabee St & Armitage Ave,41.918084,-87.643749
289,Wells St & Concord Ln,Wells St & Concord Ln,41.912133000000004,-87.634656
290,Kedzie Ave & Palmer Ct,Kedzie Ave & Palmer Ct,41.921525,-87.70732199999999
291,Wells St & Evergreen Ave,Wells St & Evergreen Ave,41.906724,-87.63483000000001
292,Southport Ave & Clark St,Southport Ave & Clark St,41.957081,-87.664199
293,Broadway & Wilson Ave,Broadway & Wilson Ave,41.965221,-87.658139
294,Broadway & Berwyn Ave,Broadway & Berwyn Ave,41.978353000000006,-87.65975300000001
295,Broadway & Argyle St,Broadway & Argyle St,41.973815,-87.65966
296,Broadway & Belmont Ave,Broadway & Belmont Ave,41.940106,-87.645451
297,Paulina St & Montrose Ave,Paulina St & Montrose Ave,41.961507,-87.671387
298,Lincoln Ave & Belle Plaine Ave,Lincoln Ave & Belle Plaine Ave,41.955927,-87.679259
299,Halsted St & Roscoe St,Halsted St & Roscoe St,41.943670000000004,-87.64895
300,Broadway & Barry Ave,Broadway & Barry Ave,41.937725,-87.644095
301,Clark St & Schiller St,Clark St & Schiller St,41.907993,-87.631501
302,Sheffield Ave & Wrightwood Ave,Sheffield Ave & Wrightwood Ave,41.928712,-87.65383299999999
303,Broadway & Cornelia Ave,Broadway & Cornelia Ave,41.945529,-87.646439
304,Broadway & Waveland Ave,Broadway & Waveland Ave,41.949073999999996,-87.648636
305,Western Ave & Division St,Western Ave & Division St,41.902893,-87.687275
306,Sheridan Rd & Buena Ave,Sheridan Rd & Buena Ave,41.958494,-87.654966
307,Southport Ave & Clybourn Ave,Southport Ave & Clybourn Ave,41.920771,-87.663712
308,Seeley Ave & Roscoe St,Seeley Ave & Roscoe St,41.943403,-87.679618
309,Leavitt St & Armitage Ave,Leavitt St & Armitage Ave,41.917805,-87.682437
310,Damen Ave & Charleston St,Damen Ave & Charleston St,41.920082,-87.67785500000001
311,Leavitt St & Lawrence Ave,Leavitt St & Lawrence Ave,41.968885,-87.684001
312,Clarendon Ave & Gordon Ter,Clarendon Ave & Gordon Ter,41.957879,-87.649519
313,Lakeview Ave & Fullerton Pkwy,Lakeview Ave & Fullerton Pkwy,41.925858000000005,-87.638973
314,Ravenswood Ave & Berteau Ave,Ravenswood Ave & Berteau Ave,41.957921,-87.673567
315,Elston Ave & Wabansia Ave,Elston Ave & Wabansia Ave,41.912919,-87.664169
316,Damen Ave & Sunnyside Ave,Damen Ave & Sunnyside Ave,41.96325,-87.67925799999999
317,Wood St & Taylor St,Wood St & Taylor St,41.869153999999995,-87.67104499999999
318,Southport Ave & Irving Park Rd,Southport Ave & Irving Park Rd,41.954177,-87.664358
319,Greenview Ave & Diversey Pkwy,Greenview Ave & Diversey Pkwy,41.932595,-87.665939
320,Loomis St & Lexington St,Loomis St & Lexington St,41.872187,-87.661501
321,Wabash Ave & 9th St,Wabash Ave & 9th St,41.870769,-87.625734
322,Kimbark Ave & 53rd St,Kimbark Ave & 53rd St,41.799568,-87.594747
323,Sheridan Rd & Lawrence Ave,Sheridan Rd & Lawrence Ave,41.969516999999996,-87.654691
324,Stockton Dr & Wrightwood Ave,Stockton Dr & Wrightwood Ave,41.93132,-87.63874200000001
325,Clark St & Winnemac Ave (Temp),Clark St & Winnemac Ave (Temp),41.973255,-87.6697
326,Clark St & Leland Ave,Clark St & Leland Ave,41.967096000000005,-87.667429
327,Sheffield Ave & Webster Ave,Sheffield Ave & Webster Ave,41.92154,-87.653818
328,Ellis Ave & 58th St,Ellis Ave & 58th St,41.788746,-87.601334
329,Lake Shore Dr & Diversey Pkwy,Lake Shore Dr & Diversey Pkwy,41.932588,-87.636427
330,Lincoln Ave & Addison St,Lincoln Ave & Addison St,41.946176,-87.67330799999999
331,Halsted St & Clybourn Ave (*),Halsted St & Clybourn Ave (*),41.909667999999996,-87.648128
332,Burling St (Halsted) & Diversey Pkwy (Temp),Burling St (Halsted) & Diversey Pkwy (Temp),41.93314,-87.64775999999999
333,Ashland Ave & Blackhawk St,Ashland Ave & Blackhawk St,41.907066,-87.667252
334,Lake Shore Dr & Belmont Ave,Lake Shore Dr & Belmont Ave,41.940775,-87.63919200000001
335,Calumet Ave & 35th St,Calumet Ave & 35th St,41.831379,-87.618034
336,Cottage Grove Ave & 47th St,Cottage Grove Ave & 47th St,41.809855,-87.606755
337,Clark St & Chicago Ave,Clark St & Chicago Ave,41.896544,-87.630931
338,Calumet Ave & 18th St,Calumet Ave & 18th St,41.857611,-87.619407
339,Emerald Ave & 31st St,Emerald Ave & 31st St,41.838198,-87.645143
340,Clark St & Wrightwood Ave,Clark St & Wrightwood Ave,41.929546,-87.643118
341,Adler Planetarium,Adler Planetarium,41.866095,-87.60726700000001
342,Wolcott Ave & Polk St,Wolcott Ave & Polk St,41.871262,-87.673688
343,Racine Ave & Wrightwood Ave,Racine Ave & Wrightwood Ave,41.928886999999996,-87.658971
344,Ravenswood Ave & Lawrence Ave,Ravenswood Ave & Lawrence Ave,41.96909,-87.674237
345,Lake Park Ave & 56th St,Lake Park Ave & 56th St,41.793242,-87.58778199999999
346,Ada St & Washington Blvd,Ada St & Washington Blvd,41.88283,-87.661206
347,Ashland Ave & Grace St,Ashland Ave & Grace St,41.950687,-87.6687
348,California Ave & 21st St,California Ave & 21st St,41.854015999999994,-87.69544499999999
349,Halsted St & Wrightwood Ave,Halsted St & Wrightwood Ave,41.929142999999996,-87.649077
350,Ashland Ave & Chicago Ave,Ashland Ave & Chicago Ave,41.895965999999994,-87.66774699999999
351,Cottage Grove Ave & 51st St,Cottage Grove Ave & 51st St,41.803038,-87.606615
352,Jeffery Blvd & 67th St,Jeffery Blvd & 67th St,41.773518,-87.577143
353,Clark St & Touhy Ave,Clark St & Touhy Ave,42.01256,-87.674367
354,Sheridan Rd & Greenleaf Ave,Sheridan Rd & Greenleaf Ave,42.010587,-87.662412
355,South Shore Dr & 67th St,South Shore Dr & 67th St,41.773643,-87.567514
356,Stony Island Ave & 71st St,Stony Island Ave & 71st St,41.766493,-87.586461
359,Larrabee St & Division St,Larrabee St & Division St,41.903486,-87.643353
364,Larrabee St & Oak St,Larrabee St & Oak St,41.900219,-87.642985
365,Halsted St & North Branch St,Halsted St & North Branch St,41.899368,-87.64848
366,Loomis St & Archer Ave,Loomis St & Archer Ave,41.841633,-87.65743499999999
367,Racine Ave & 35th St,Racine Ave & 35th St,41.830696,-87.655976
368,Ashland Ave & Archer Ave,Ashland Ave & Archer Ave,41.839209000000004,-87.66561
369,Wood St & 35th St,Wood St & 35th St,41.830104999999996,-87.670298
370,Calumet Ave & 21st St,Calumet Ave & 21st St,41.854184000000004,-87.61915400000001
373,Kedzie Ave & Chicago Ave,Kedzie Ave & Chicago Ave,41.895465,-87.706128
374,Western Ave & Walton St,Western Ave & Walton St,41.898418,-87.686596
375,Sacramento Blvd & Franklin Blvd,Sacramento Blvd & Franklin Blvd,41.889727,-87.70103
376,Artesian Ave & Hubbard St,Artesian Ave & Hubbard St,41.889492,-87.68821899999999
377,Kedzie Ave & Lake St,Kedzie Ave & Lake St,41.884603000000006,-87.706304
378,California Ave & Lake St,California Ave & Lake St,41.884454,-87.696298
381,Western Ave & Monroe St,Western Ave & Monroe St,41.879788,-87.686113
382,Western Ave & Congress Pkwy,Western Ave & Congress Pkwy,41.874749,-87.68644499999999
383,Ashland Ave & Harrison St,Ashland Ave & Harrison St,41.874291,-87.66724599999999
384,Halsted St & 51st St,Halsted St & 51st St,41.801832,-87.645214
385,Princeton Ave & Garfield Blvd,Princeton Ave & Garfield Blvd,41.794982,-87.633124
386,Halsted St & 56th St,Halsted St & 56th St,41.79293,-87.64499
388,Halsted St & 63rd St,Halsted St & 63rd St,41.779381,-87.644621
390,Wentworth Ave & 63rd St,Wentworth Ave & 63rd St,41.78008,-87.629746
391,Halsted St & 69th St,Halsted St & 69th St,41.769062,-87.644614
392,Perry Ave & 69th St,Perry Ave & 69th St,41.769293,-87.628196
393,Calumet Ave & 71st St,Calumet Ave & 71st St,41.765508000000004,-87.616918
394,Clark St & 9th St (AMLI),Clark St & 9th St (AMLI),41.870816,-87.63124599999999
395,Jeffery Blvd & 76th St,Jeffery Blvd & 76th St,41.75712,-87.575839
396,Yates Blvd & 75th St,Yates Blvd & 75th St,41.758767999999996,-87.56644
398,Rainbow Beach,Rainbow Beach,41.757871,-87.549386
399,South Shore Dr & 74th St,South Shore Dr & 74th St,41.762189,-87.559275
400,Cottage Grove Ave & 71st St,Cottage Grove Ave & 71st St,41.765719,-87.60495999999999
401,Shields Ave & 28th Pl,Shields Ave & 28th Pl,41.842733,-87.635491
402,Shields Ave & 31st St,Shields Ave & 31st St,41.838464,-87.635406
403,Wentworth Ave & 33rd St,Wentworth Ave & 33rd St,41.83453,-87.631823
405,Wentworth Ave & 35th St,Wentworth Ave & 35th St,41.830777000000005,-87.632504
406,Lake Park Ave & 35th St,Lake Park Ave & 35th St,41.831274,-87.608799
407,State St & Pershing Rd,State St & Pershing Rd,41.823015000000005,-87.626568
408,Union Ave & Root St,Union Ave & Root St,41.819102,-87.64327800000001
409,Shields Ave & 43rd St,Shields Ave & 43rd St,41.816208,-87.634819
410,Prairie Ave & 43rd St,Prairie Ave & 43rd St,41.816659,-87.619412
411,Halsted St & 47th Pl,Halsted St & 47th Pl,41.808134,-87.645617
412,Princeton Ave & 47th St,Princeton Ave & 47th St,41.809318,-87.633449
413,Woodlawn Ave & Lake Park Ave,Woodlawn Ave & Lake Park Ave,41.814093,-87.59700500000001
414,Canal St & Taylor St,Canal St & Taylor St,41.870257,-87.63947399999999
415,Calumet Ave & 51st St,Calumet Ave & 51st St,41.802295,-87.618054
416,Dorchester Ave & 49th St,Dorchester Ave & 49th St,41.805772,-87.592464
417,Cornell Ave & Hyde Park Blvd,Cornell Ave & Hyde Park Blvd,41.802406,-87.586924
418,Ellis Ave & 53rd St,Ellis Ave & 53rd St,41.799336,-87.60095799999999
419,Lake Park Ave & 53rd St,Lake Park Ave & 53rd St,41.799494,-87.58645
420,Ellis Ave & 55th St,Ellis Ave & 55th St,41.794301000000004,-87.60145
421,MLK Jr Dr & 56th St (*),MLK Jr Dr & 56th St (*),41.793428999999996,-87.615853
422,DuSable Museum,DuSable Museum,41.791568,-87.60785200000001
423,University Ave & 57th St,University Ave & 57th St,41.791478000000005,-87.599861
424,Museum of Science and Industry,Museum of Science and Industry,41.791728000000006,-87.583945
425,Harper Ave & 59th St,Harper Ave & 59th St,41.787943,-87.58831500000001
426,Ellis Ave & 60th St,Ellis Ave & 60th St,41.785097,-87.601073
427,Cottage Grove Ave & 63rd St,Cottage Grove Ave & 63rd St,41.780599,-87.606112
428,Dorchester Ave & 63rd St,Dorchester Ave & 63rd St,41.780406,-87.59141600000001
429,Cottage Grove Ave & 67th St,Cottage Grove Ave & 67th St,41.773721,-87.60563499999999
